0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2.07328850703591,2.0564896216295248,2.080135828082611,2.055224218453986,2.061366136743176,2.1158640954931003,2.144290676702554,2.1341683860889633,2.0512050483095803,2.1304843183005313,2.155794355614189,2.1306124864559517,2.1174688553902516,2.1357898743429917,2.174433341109646,2.1354425850937515,2.1625794784789787,2.141355961199047,2.078276190780576,2.13997693458353,2.066108906406881,2.083269002761467,2.029055583384105,1.9862503641251368,2.048736435966901,1.9920213708316863,1.9956741297557608,1.9897418550764943,1.9797986891690453,1.9829725899937245
2.1105242874406747,2.104462492865111,2.048744885986385,2.0354572857920505,2.2333969842734125,2.2154484690276077,2.227372314745771,2.1676203244817778,2.106202998807005,2.1333718772027526,2.1853746568368386,2.1188579910782446,2.1361825255555997,2.0798332330329163,2.1879455293096335,2.226818910489068,2.1559735847235313,2.123006766720105,2.0985407346953724,2.199220947567404,2.08206357280593,2.0227890022536656,2.003715244621601,1.9986878908535357,2.113030530207801,2.0650272269816887,2.047747398800559,2.0601827206238177,1.8757446071036663,2.0731322143005424
1.9858939317098245,2.029888928595532,2.0418794333220807,1.882879509939531,1.985164497605979,2.1694165840478656,2.0852032902126267,2.08321979647534,2.0098259367340385,2.0365688503609887,2.2311113820613997,2.2111202725701085,2.112343442049263,1.9815597969488707,2.0680455048708932,2.0638785882015442,2.074000128813122,2.0762765552032816,1.9433609450144385,2.07751562975151,2.1820764515305724,2.15763740561935,2.0869647551537196,1.9750791633349891,2.1529106747952884,2.0514515162811877,2.0378850620277724,2.0265265545992164,1.8504291744667187,2.037670064403597
2.0461611690187165,2.0286958647289293,2.0336761079931955,1.920120992705421,2.0644881824449772,2.437161830828751,2.411656357023108,2.301395639194862,2.1999490930471968,2.3666995216127544,2.21806527123538,2.318327688020223,2.2949752614082564,2.262870116495864,2.1747676373225757,2.2971412429637765,2.2822730711957546,2.2350428913397518,2.195050948769177,2.265682420261772,2.076934156356467,2.089124436916745,2.0527701425570144,2.0531937393364172,2.1286317981133114,2.2937088342686027,2.1844714101207496,2.1810141066769035,1.9567709542776064,2.0716315190780636
2.1214502034881466,2.111963950963491,2.0960979811936635,1.886938440044234,2.013074554097486,2.0685290730698442,1.9534873723449702,1.9692030260984683,1.7576736462152678,1.7704271135213896,2.2362466954171882,2.2657095923964743,2.117582501443756,2.0228532686499183,2.1920582970578257,2.3079496356890785,2.205500935152444,2.109333070410787,2.0693819729241683,2.198804209862169,2.2261885117191342,2.4285683266571008,2.4656039112533223,2.4990698850616027,2.496340118303781,2.405416980471442,2.276933703453819,2.1812514312617544,2.1465588000980476,2.138083921761374
2.2458347901160027,2.2112064087550185,2.1186159595007945,2.098928905383651,2.1695068056258733,2.311357878082745,2.1253352873927494,2.091305555349386,1.9687656566106835,2.1017347920330973,2.0563639074331017,2.124921200362214,2.0368961200334,1.9652096270827235,2.0333000938638937,2.1425260359977925,2.1429485916511384,2.1677429664772245,2.0727853141064254,2.103941416250367,2.242535415913045,2.1546192117528986,2.0769317823483,2.093586239147033,2.1192409258010216,2.369001911420492,2.333215397888699,2.1921065666987816,2.0033874670848,2.1068226320444747
2.1613808800678997,1.9678820126263472,2.1192285171733936,2.0906935973780185,2.0021822625836476,2.0395928380783364,2.087984033329726,1.9890121585991067,1.9668065597988027,1.9031457028383922,2.0249206713248613,2.1759680019765892,2.116832725523792,1.8540719229864127,2.0687415048359337,2.2486144479667978,2.218093640946043,2.251561003942573,2.1338940539832607,1.9498297987805855,2.217512827281036,2.20438439731502,2.1355590115323024,2.1065604652159577,2.0015530970972097,2.288213061320866,2.187675937494551,2.128250478210046,2.0762005960148984,2.1477505212476795
2.340388261516463,2.6352899671522385,2.4214401063610107,2.3037168603882283,2.276156996523806,2.422621494919828,2.4224336909630604,2.3983214725592537,2.424364706025388,2.369044272251686,2.052890160019401,2.129223224812944,2.0925528974329692,1.958338088582292,2.146208815595458,2.2566827467952453,2.203919308771629,2.1542052585397324,2.059241824873871,2.1997317654296475,2.1616418184860406,2.453831634665275,2.441522546185872,2.202162996602384,2.2086574920441144,2.2288643739694227,2.3086558009019154,2.3390651167993197,2.215467755173858,2.0591720180245776
2.188201233579673,2.1620061996583733,2.0922726643762726,1.9841199437031465,1.9366296886358392,2.336416777093393,2.3506084379204264,2.314341588828407,2.2713425000708587,2.2672233268732955,2.3197262460665087,2.157684437132056,2.14015136054605,2.1059325177800168,2.26321571659037,2.5052670857388692,2.4058178376415897,2.2445401872129067,2.1420192915322116,2.304315729920415,2.116880627333325,2.2590432421091986,2.300724094979986,2.2788716345442896,2.1190480191964722,2.2341151418691307,2.188617011412523,2.17583507714517,1.9305945579390817,1.975448018205975
2.4789351487142857,2.414040257103099,2.312473736268453,2.1872268050881654,2.12061736841055,2.1208418763799797,2.2018069567071414,2.2078560754386545,2.2530589447830875,2.3537872578017796,2.454629001661313,2.4167856900734677,2.346450953380585,2.1415135610196234,2.0916264256986334,2.1700114320453974,2.175614629670643,2.132372333100569,2.089120821565648,2.2262817347767294,2.2487506021250954,2.238537695032306,2.2578318227403504,2.0636744735658517,2.0439659721086367,2.121575611907671,2.202676694918991,2.1674357680531267,2.126683641824913,2.293284335635
2.150730651776982,2.0910060182165906,2.0589591053185847,1.9797925537727201,2.021324808170828,2.202399106357107,2.324018631482238,2.2272857393337713,2.1419433702346025,2.2438537198164736,2.162418210288654,2.1609079252603562,2.2239991527319267,2.288489414547248,2.3102533358980053,2.2194079029401514,2.1702697178330137,2.1159703401323458,2.121938237617581,2.140915972016963,2.1382189908771667,2.076115704550234,2.0426298286106315,1.9617048094768574,2.114025751921558,2.417826093540098,2.3377702435881487,2.309494636247822,2.303538536871741,2.1598992629043674
2.4594947767424697,2.438317326336171,2.342883864120672,2.2131629298269764,2.269399450129646,2.2145335971268945,2.2546112531102365,2.320456299203457,2.149659690575316,2.2650456685027605,2.051824244442395,2.0912834223877876,2.12057173330224,2.10740685312293,2.2654588607758517,2.190020138858046,2.177541304333172,2.1422647537348904,2.074185603379701,2.1902712858542577,2.3327605030282332,2.244293859913663,2.1609497643315176,2.1069105536636092,2.2647039736641683,2.1547543622896113,2.1610574032620367,2.0258431760633746,1.916177511957166,2.0717607424745874
2.1626646275998183,2.139203905607266,2.099776817543262,2.0843894737800173,2.2523357609959387,2.1567873262818598,2.157949608472709,2.3505507426359538,2.2397714043560013,2.3303078303990468,2.185290872615399,2.1863696730430378,2.1298226505427778,2.1462507987628077,2.266991053370366,2.181096448090671,2.1330033574748533,2.0657168880178216,2.0713023010389624,2.2403428129105536,2.130754811674888,2.1988320984468537,2.244042788258925,2.2462433503065933,2.233964232769738,2.2427382198069794,2.2129966428785512,2.1566749335358177,2.017335770219838,2.1464604686237654
2.2890028237121247,2.211294809949316,2.1735580091002387,2.0888419352905054,2.1790663012538194,2.028341618069223,2.0980815839430353,2.1766636231681806,2.134135971072487,2.181919695912439,2.136606877679525,2.2089749039501343,2.2463315793616228,2.2870290642530615,2.1818845398131774,2.144602778740875,2.098036098346341,2.114525198631104,2.099215467329434,2.241113214535341,2.1779820566823336,2.1347731520822206,2.1237476027434816,2.105491401788243,2.175770634863751,2.047661875427597,2.1018763482142417,2.0152526913979365,1.924744472804083,2.1199287055640075
2.403759920428916,2.3097558865332832,2.1976653727930757,2.0895641254789843,2.2083435474322455,2.1343165846403576,2.2788872204796657,2.232298837617045,2.176515259358028,2.2377901618400116,2.189775872319931,2.1397011862687396,2.113516726325795,2.044526862885024,2.168895754264055,2.1814989297377427,2.11399467155317,2.1000354729757045,2.18482834659388,2.368237087590406,2.058463998005978,2.0401558871416343,2.0090195764833627,2.039087929670266,2.1708400333139517,2.4482960389269497,2.420964801143044,2.5031044784068337,2.3335691485969305,2.255882536853844
2.3016886905547596,2.3095278047638756,2.2142462189466308,2.1167801111087035,2.226281097937229,2.2179828709195677,2.163037656278399,2.143872100363601,2.1090841063640293,2.136219667629574,2.037106223433666,2.0075373375731598,1.9714104541696325,1.9766663285704444,2.0628033515572017,2.434533654111113,2.50463628508542,2.386557357011304,2.2255845065204753,2.2117547048880035,2.109819941012682,2.036104749177068,2.062835069187663,2.0922428781257367,2.242688367982284,2.3111824802911434,2.165624118177444,2.1232762895988673,2.081301337949705,1.8456269525585016
2.1101941981482177,2.1273719736421137,2.2977781029584654,2.3731170927013134,2.42106475087102,2.134835676343084,2.1342119143962526,2.189278801703443,2.0707202486174334,2.052188002873428,2.474315348600023,2.4290613852310665,2.3758596834285672,2.232212301103943,2.265590452184862,2.130145439988873,2.1348476168659247,2.142431678542624,2.135788276318192,2.277820805709503,2.274165638217149,2.2456390013359915,2.2037546603669558,2.186167755157499,2.2742879272333845,2.2136272822653784,2.2076954651513145,2.1641819854683173,2.1803831641564337,2.2749370077499345
2.3387742341354745,2.3177118358459436,2.200560135523437,2.2344735290752857,2.4237714049805525,2.325417117607609,2.3256815831079214,2.2526244057179183,2.2400663425364,2.24798944327688,2.2065678779208033,2.2175641951841043,2.1962261556809297,2.1363717956006063,2.2510569048292646,2.279592035055682,2.2314062444907403,2.1958852830851043,2.1557155184017693,2.2671252993128594,2.291524573633419,2.2058622021381846,2.1275525502423878,2.2119581755054813,2.290398218396784,2.2235835823112073,2.182351543760498,2.1683062457006863,2.1670289373938125,2.183626940568973
2.212140127774385,2.2434752513146883,2.241180982694015,2.1681726600127345,2.229733269816603,2.2326149715483297,2.2498178740074364,2.267332491761977,2.2683870995922915,2.0730061330817104,2.1412823564967174,2.093533303915812,2.0897490128065885,1.9832670713782707,2.0701648954791154,2.210341489559566,2.161004155855451,2.1503391901168403,2.0538722945503416,2.130229708057786,2.2574009492511053,2.2529768769434146,2.23617017055067,2.1811871091335386,2.3301498239322216,2.169420321865874,2.166783528509756,2.13962532102334,2.0990813610408505,2.2226438888472884
2.2286539681617303,2.2283695521002627,2.277872385733251,2.219979036922475,2.2553908839059273,2.24603882025643,2.201517770754566,2.2346724774159554,2.2252025614299757,2.2263538683314783,2.2564503596407364,2.2100632901966777,2.1643012103606183,2.171779278077755,2.1837982344788522,2.1205403657932487,2.1754920303585576,2.183893512518465,2.1414517409923315,2.0844244233928637,2.3662001891174573,2.274093042146749,2.2300856654002374,2.1191545310774083,2.2603545196182075,2.1675728197651463,2.1519243491866593,2.135284874151352,2.153172481959874,2.261446056981606
2.2082810052953814,2.1931765452853687,2.148299164634576,2.1391267625825465,2.2161395518144222,2.21876367645113,2.2479588874340917,2.161214243176256,2.1035231139194335,2.171382010471469,2.428522690628792,2.3515497012314266,2.2761717914835775,2.3248677414366052,2.38155698930332,2.321901834125317,2.3148240699944624,2.2815005026526105,2.219543580925655,2.2504132975979854,2.3463619391066586,2.3132198907686794,2.3286085107717325,2.213325918308471,2.3610185584498393,2.0951983469099407,2.14294799200027,2.1357081166754983,2.032705853208529,2.1776998621545416
2.204701879523684,2.192478633204836,2.161912865275314,1.9939401525227631,2.196467545105376,2.243731126927141,2.230457245861189,2.1439168165533795,2.097225763409561,2.2765847440415414,2.162413887607849,2.189862167317119,2.1691444502436465,2.1624104776533564,2.13228090308865,2.2014479931201665,2.16574754267439,2.1457948308107326,2.164459641437579,2.178333638894265,2.3294446016331487,2.3748472250028554,2.3767178229653103,2.199255294760457,2.2126092901421384,2.1335019978456065,2.0672203963944877,2.0995561052737552,1.9489000400455834,1.7247763642556426
2.2268696529129635,2.2374047684594873,2.185292163448229,1.8906300827239593,1.9461924440085623,2.0958419589871093,2.0564854688851857,2.0777315861563928,2.0345054982483806,2.245207396612198,2.2726241721613283,2.2281381552595905,2.202813015936622,2.014639886644348,2.23293214342195,2.274914132312802,2.235149687991865,2.21753356480118,2.1330188524405953,2.2304537324474887,2.1105422663187183,2.1602221190993975,2.12587984549838,2.01813167057316,2.043485543545664,2.1425027239352588,2.114481864465919,2.1131078278390656,2.0266151076819305,1.9833085987506949
2.2570154566934533,2.2298324995753522,2.1797467301175453,1.990951857373865,1.8357983442031307,2.121346447365566,2.0981844206744196,2.0800106559587555,1.990806586235056,1.7897918873516914,2.342536256802649,2.427379025592413,2.3344833200206314,2.1500992017599216,2.363329829449023,2.1734652338433906,2.149279455247953,2.075495850196082,1.9388718337515762,2.037692998979384,2.158215995566579,2.1328386876625083,2.0428835451180745,1.8890547737464243,1.970995874060293,2.201632888675079,2.117711309525009,2.057690826152426,2.0638735375480217,2.106498097170122
2.279874725602197,2.2100554196679845,2.200808922884478,2.0900407582445935,2.1917085595431227,2.3246382902131932,2.2426367213989162,2.140957204991379,2.1048864387939945,2.226288946225667,2.0860590215704344,2.08255612108921,2.1618555600837457,2.0356133039963917,2.175239891475,2.165727330100682,2.117273318349811,2.1481819798658157,2.1600235742583784,2.096906560901017,2.3337299158847298,2.267299801146629,2.281214358187211,2.2183664083732104,2.21860166743707,2.357272793127098,2.2746640251868757,2.214461658469616,2.1776896351861224,2.242878878000762
2.3186870048792194,2.2356550191438074,2.1835248176191375,2.170119120160715,2.183067218727557,2.3261814632062223,2.232771097012948,2.2475540279037243,2.181522304078977,2.193972377657779,2.254909876949426,2.3343852381090726,2.225992523803508,2.176564580968256,2.211519479218104,2.102846451201718,2.0888892810818165,2.1323160194903514,2.1129319183085933,2.166359228733356,2.0885597575964003,2.122201003080561,2.0997309897268654,2.045542763916662,2.066187547175077,2.2548811881380457,2.2382910984906927,2.1865692232519294,2.1865388129341157,2.2944213824024686
2.2141226988543767,2.2313234199892458,2.138669662643864,2.099090118796696,2.134150087247898,2.0827159171617033,2.053559721685592,2.1004774316917625,2.045549610133189,2.099513116789209,2.2330481245370577,2.239031455295277,2.178996070341144,2.10586485143471,2.1398023071681136,2.114149928374387,2.083186277753332,2.125397787591142,2.0953390611562774,2.1818851223631177,2.07328850703591,2.0564896216295248,2.080135828082611,2.055224218453986,2.061366136743176,2.1158640954931003,2.144290676702554,2.1341683860889633,2.0512050483095803,2.1304843183005313
2.155794355614189,2.1306124864559517,2.1174688553902516,2.1357898743429917,2.174433341109646,2.1354425850937515,2.1625794784789787,2.141355961199047,2.078276190780576,2.13997693458353,2.066108906406881,2.083269002761467,2.029055583384105,1.9862503641251368,2.048736435966901,1.9920213708316863,1.9956741297557608,1.9897418550764943,1.9797986891690453,1.9829725899937245,2.1105242874406747,2.104462492865111,2.048744885986385,2.0354572857920505,2.2333969842734125,2.2154484690276077,2.227372314745771,2.1676203244817778,2.106202998807005,2.1333718772027526
2.1853746568368386,2.1188579910782446,2.1361825255555997,2.0798332330329163,2.1879455293096335,2.226818910489068,2.1559735847235313,2.123006766720105,2.0985407346953724,2.199220947567404,2.08206357280593,2.0227890022536656,2.003715244621601,1.9986878908535357,2.113030530207801,2.0650272269816887,2.047747398800559,2.0601827206238177,1.8757446071036663,2.0731322143005424,1.9858939317098245,2.029888928595532,2.0418794333220807,1.882879509939531,1.985164497605979,2.1694165840478656,2.0852032902126267,2.08321979647534,2.0098259367340385,2.0365688503609887
2.2311113820613997,2.2111202725701085,2.112343442049263,1.9815597969488707,2.0680455048708932,2.0638785882015442,2.074000128813122,2.0762765552032816,1.9433609450144385,2.07751562975151,2.1820764515305724,2.15763740561935,2.0869647551537196,1.9750791633349891,2.1529106747952884,2.0514515162811877,2.0378850620277724,2.0265265545992164,1.8504291744667187,2.037670064403597,2.0461611690187165,2.0286958647289293,2.0336761079931955,1.920120992705421,2.0644881824449772,2.437161830828751,2.411656357023108,2.301395639194862,2.1999490930471968,2.3666995216127544
2.21806527123538,2.318327688020223,2.2949752614082564,2.262870116495864,2.1747676373225757,2.2971412429637765,2.2822730711957546,2.2350428913397518,2.195050948769177,2.265682420261772,2.076934156356467,2.089124436916745,2.0527701425570144,2.0531937393364172,2.1286317981133114,2.2937088342686027,2.1844714101207496,2.1810141066769035,1.9567709542776064,2.0716315190780636,2.1214502034881466,2.111963950963491,2.0960979811936635,1.886938440044234,2.013074554097486,2.0685290730698442,1.9534873723449702,1.9692030260984683,1.7576736462152678,1.7704271135213896
2.2362466954171882,2.2657095923964743,2.117582501443756,2.0228532686499183,2.1920582970578257,2.3079496356890785,2.205500935152444,2.109333070410787,2.0693819729241683,2.198804209862169,2.2261885117191342,2.4285683266571008,2.4656039112533223,2.4990698850616027,2.496340118303781,2.405416980471442,2.276933703453819,2.1812514312617544,2.1465588000980476,2.138083921761374,2.2458347901160027,2.2112064087550185,2.1186159595007945,2.098928905383651,2.1695068056258733,2.311357878082745,2.1253352873927494,2.091305555349386,1.9687656566106835,2.1017347920330973
2.0563639074331017,2.124921200362214,2.0368961200334,1.9652096270827235,2.0333000938638937,2.1425260359977925,2.1429485916511384,2.1677429664772245,2.0727853141064254,2.103941416250367,2.242535415913045,2.1546192117528986,2.0769317823483,2.093586239147033,2.1192409258010216,2.369001911420492,2.333215397888699,2.1921065666987816,2.0033874670848,2.1068226320444747,2.1613808800678997,1.9678820126263472,2.1192285171733936,2.0906935973780185,2.0021822625836476,2.0395928380783364,2.087984033329726,1.9890121585991067,1.9668065597988027,1.9031457028383922
2.0249206713248613,2.1759680019765892,2.116832725523792,1.8540719229864127,2.0687415048359337,2.2486144479667978,2.218093640946043,2.251561003942573,2.1338940539832607,1.9498297987805855,2.217512827281036,2.20438439731502,2.1355590115323024,2.1065604652159577,2.0015530970972097,2.288213061320866,2.187675937494551,2.128250478210046,2.0762005960148984,2.1477505212476795,2.340388261516463,2.6352899671522385,2.4214401063610107,2.3037168603882283,2.276156996523806,2.422621494919828,2.4224336909630604,2.3983214725592537,2.424364706025388,2.369044272251686
2.052890160019401,2.129223224812944,2.0925528974329692,1.958338088582292,2.146208815595458,2.2566827467952453,2.203919308771629,2.1542052585397324,2.059241824873871,2.1997317654296475,2.1616418184860406,2.453831634665275,2.441522546185872,2.202162996602384,2.2086574920441144,2.2288643739694227,2.3086558009019154,2.3390651167993197,2.215467755173858,2.0591720180245776,2.188201233579673,2.1620061996583733,2.0922726643762726,1.9841199437031465,1.9366296886358392,2.336416777093393,2.3506084379204264,2.314341588828407,2.2713425000708587,2.2672233268732955
2.3197262460665087,2.157684437132056,2.14015136054605,2.1059325177800168,2.26321571659037,2.5052670857388692,2.4058178376415897,2.2445401872129067,2.1420192915322116,2.304315729920415,2.116880627333325,2.2590432421091986,2.300724094979986,2.2788716345442896,2.1190480191964722,2.2341151418691307,2.188617011412523,2.17583507714517,1.9305945579390817,1.975448018205975,2.4789351487142857,2.414040257103099,2.312473736268453,2.1872268050881654,2.12061736841055,2.1208418763799797,2.2018069567071414,2.2078560754386545,2.2530589447830875,2.3537872578017796
2.454629001661313,2.4167856900734677,2.346450953380585,2.1415135610196234,2.0916264256986334,2.1700114320453974,2.175614629670643,2.132372333100569,2.089120821565648,2.2262817347767294,2.2487506021250954,2.238537695032306,2.2578318227403504,2.0636744735658517,2.0439659721086367,2.121575611907671,2.202676694918991,2.1674357680531267,2.126683641824913,2.293284335635,2.150730651776982,2.0910060182165906,2.0589591053185847,1.9797925537727201,2.021324808170828,2.202399106357107,2.324018631482238,2.2272857393337713,2.1419433702346025,2.2438537198164736
2.162418210288654,2.1609079252603562,2.2239991527319267,2.288489414547248,2.3102533358980053,2.2194079029401514,2.1702697178330137,2.1159703401323458,2.121938237617581,2.140915972016963,2.1382189908771667,2.076115704550234,2.0426298286106315,1.9617048094768574,2.114025751921558,2.417826093540098,2.3377702435881487,2.309494636247822,2.303538536871741,2.1598992629043674,2.4594947767424697,2.438317326336171,2.342883864120672,2.2131629298269764,2.269399450129646,2.2145335971268945,2.2546112531102365,2.320456299203457,2.149659690575316,2.2650456685027605
2.051824244442395,2.0912834223877876,2.12057173330224,2.10740685312293,2.2654588607758517,2.190020138858046,2.177541304333172,2.1422647537348904,2.074185603379701,2.1902712858542577,2.3327605030282332,2.244293859913663,2.1609497643315176,2.1069105536636092,2.2647039736641683,2.1547543622896113,2.1610574032620367,2.0258431760633746,1.916177511957166,2.0717607424745874,2.1626646275998183,2.139203905607266,2.099776817543262,2.0843894737800173,2.2523357609959387,2.1567873262818598,2.157949608472709,2.3505507426359538,2.2397714043560013,2.3303078303990468
2.185290872615399,2.1863696730430378,2.1298226505427778,2.1462507987628077,2.266991053370366,2.181096448090671,2.1330033574748533,2.0657168880178216,2.0713023010389624,2.2403428129105536,2.130754811674888,2.1988320984468537,2.244042788258925,2.2462433503065933,2.233964232769738,2.2427382198069794,2.2129966428785512,2.1566749335358177,2.017335770219838,2.1464604686237654,2.2890028237121247,2.211294809949316,2.1735580091002387,2.0888419352905054,2.1790663012538194,2.028341618069223,2.0980815839430353,2.1766636231681806,2.134135971072487,2.181919695912439
2.136606877679525,2.2089749039501343,2.2463315793616228,2.2870290642530615,2.1818845398131774,2.144602778740875,2.098036098346341,2.114525198631104,2.099215467329434,2.241113214535341,2.1779820566823336,2.1347731520822206,2.1237476027434816,2.105491401788243,2.175770634863751,2.047661875427597,2.1018763482142417,2.0152526913979365,1.924744472804083,2.1199287055640075,2.403759920428916,2.3097558865332832,2.1976653727930757,2.0895641254789843,2.2083435474322455,2.1343165846403576,2.2788872204796657,2.232298837617045,2.176515259358028,2.2377901618400116
2.189775872319931,2.1397011862687396,2.113516726325795,2.044526862885024,2.168895754264055,2.1814989297377427,2.11399467155317,2.1000354729757045,2.18482834659388,2.368237087590406,2.058463998005978,2.0401558871416343,2.0090195764833627,2.039087929670266,2.1708400333139517,2.4482960389269497,2.420964801143044,2.5031044784068337,2.3335691485969305,2.255882536853844,2.3016886905547596,2.3095278047638756,2.2142462189466308,2.1167801111087035,2.226281097937229,2.2179828709195677,2.163037656278399,2.143872100363601,2.1090841063640293,2.136219667629574
2.037106223433666,2.0075373375731598,1.9714104541696325,1.9766663285704444,2.0628033515572017,2.434533654111113,2.50463628508542,2.386557357011304,2.2255845065204753,2.2117547048880035,2.109819941012682,2.036104749177068,2.062835069187663,2.0922428781257367,2.242688367982284,2.3111824802911434,2.165624118177444,2.1232762895988673,2.081301337949705,1.8456269525585016,2.1101941981482177,2.1273719736421137,2.2977781029584654,2.3731170927013134,2.42106475087102,2.134835676343084,2.1342119143962526,2.189278801703443,2.0707202486174334,2.052188002873428
